customer_id,name,email,plan_type,monthly_charge,signup_date,last_login_date,support_tickets,tenure_days,churned,login_data_missing
1152,Ronald Wise,jenniferwilliams@example.com,Premium,19.99,2025-10-31,2025-12-31,1,258,0,False
2902,Tracey Page,josephconway@example.net,Premium,19.99,2025-10-12,2026-03-25,0,277,0,False
2838,Ashley Odonnell,hernandeztodd@example.org,Pro,39.99,2025-06-19,2026-01-28,1,392,0,False
1509,Mark Gonzalez,boyerjeff@example.org,Basic,9.99,2024-12-27,2025-08-29,0,566,0,False
2135,Andrew Christian,jesseortega@example.com,Pro,39.99,2026-04-29,2026-06-05,0,78,0,False
2250,Michael Soto,moorethomas@example.com,Premium,19.99,2025-10-11,2025-11-07,0,278,0,False
2721,Tommy Ramsey,markbates@example.com,Pro,39.99,2025-10-13,2026-06-17,1,276,0,False
1103,Michael Johnson,khill@example.net,Premium,19.99,2026-01-10,2026-07-11,1,187,1,False
2445,Tony Blankenship,camposderek@example.com,Pro,39.99,2025-06-10,2025-12-18,0,401,1,False
2443,Karen Padilla,kevin82@example.org,Basic,9.99,2024-11-06,2025-01-18,0,617,0,False
2799,Trevor Bautista,davidjohnson@example.net,Basic,9.99,2025-12-23,2026-01-12,0,205,0,False
1586,Stephen Garcia,andrew43@example.com,Pro,39.99,2024-12-02,2025-05-20,1,591,1,False
2830,Zachary Lara,catherinemoore@example.com,Premium,19.99,2026-04-21,2026-07-02,2,86,0,False
2143,Ashlee Jimenez,guzmanmark@example.org,Basic,9.99,2026-02-09,2026-03-26,2,157,1,False
1053,Gary Owens,clarkrobert@example.net,Basic,9.99,2026-05-08,2026-05-09,0,69,1,False
1151,Kimberly Rodgers,stanleynancy@example.net,Pro,39.99,2024-10-14,2025-06-12,1,640,1,False
1403,Joshua Petersen,pamela83@example.net,Pro,39.99,2025-10-28,2026-07-03,0,261,0,False
1207,Vanessa Moore,mwoods@example.com,Basic,9.99,2025-02-24,2026-01-17,4,507,1,False
2963,Laura Day,ccombs@example.com,Premium,19.99,2025-01-01,2025-12-24,1,561,0,False
2682,Kayla Ewing,donna54@example.org,Pro,39.99,2026-01-15,2026-03-24,3,182,0,False
2122,Krystal Vaughn,martinezbrenda@example.net,Pro,39.99,2025-12-14,2025-12-25,4,214,1,False
2811,Mary Turner,hernandezkristen@example.org,Pro,39.99,2024-09-23,2025-03-30,0,661,1,False
1008,Derek Clark,jason76@example.net,Basic,9.99,2025-06-01,2025-09-17,1,410,0,False
2014,Mallory Taylor,patrickdunn@example.net,Pro,39.99,2025-07-23,2026-01-29,4,358,1,False
2859,Marcus Brown,charles19@example.net,Premium,19.99,2025-01-04,2026-01-07,2,558,1,False
2060,Robert Wilkins,matthew96@example.org,Pro,39.99,2025-08-08,2025-12-19,1,342,0,False
1452,Brian Leonard,kclark@example.net,Premium,19.99,2026-02-18,2026-02-21,1,148,1,False
2675,Christopher Hill,anthony00@example.net,Basic,9.99,2025-11-10,2026-06-11,1,248,0,False
1253,Raymond Phillips,jennifermiller@example.org,Premium,19.99,2025-04-06,2026-04-06,0,466,1,False
2327,Cristian Mata,jonathan02@example.org,Basic,9.99,2025-10-07,2026-02-04,1,282,1,False
1896,Lisa Brown,victor32@example.com,Premium,19.99,2024-12-05,2024-12-27,0,588,0,False
2794,Juan Thomas,markcox@example.org,Pro,39.99,2026-01-18,2026-06-20,0,179,0,False
1880,Stephanie Kerr,jriddle@example.org,Basic,9.99,2026-06-11,2026-06-13,2,35,0,False
2595,Carmen Moore,brittney11@example.org,Basic,9.99,2024-09-10,2026-01-20,0,674,1,False
2957,Thomas Holloway,jonespaul@example.com,Premium,19.99,2025-06-14,2025-07-01,1,397,1,False
1623,Mary Houston,ericksondavid@example.net,Pro,39.99,2024-10-13,2025-12-07,2,641,1,False
1345,Angela Jackson,emartin@example.net,Premium,19.99,2026-05-05,2026-07-14,1,72,0,False
2761,Casey Francis,joseph28@example.com,Basic,9.99,2025-06-02,2025-11-10,0,409,0,False
1262,Holly Frederick,brittanygardner@example.net,Premium,19.99,2026-01-03,2026-01-08,0,194,1,False
2634,Micheal Mcconnell,rebecca41@example.com,Premium,19.99,2025-12-23,2025-12-31,1,205,0,False
2321,Nancy Salinas,ggates@example.org,Basic,9.99,2025-01-01,2025-07-02,1,561,1,False
2438,Joseph White,njohnson@example.com,Premium,19.99,2025-08-16,,0,334,1,True
1150,Gloria Miranda,jeremytaylor@example.org,Pro,39.99,2025-02-07,2026-03-26,3,524,1,False
1472,Aaron Thompson,hansenwesley@example.com,Pro,39.99,2026-05-08,2026-07-02,3,69,1,False
1640,Carol Wood,samuelfrost@example.org,Premium,19.99,2024-10-16,2026-03-04,0,638,0,False
1871,John Murphy,tfowler@example.org,Premium,19.99,2024-11-11,2025-12-29,1,612,1,False
2951,Julie Pierce,jeanette95@example.net,Premium,19.99,2024-08-03,2025-01-14,1,712,1,False
1550,Michael Mills,russellstout@example.org,Pro,39.99,2025-10-17,2026-03-19,1,272,1,False
2841,Sarah Sosa,anthonymcdonald@example.net,Pro,39.99,2025-06-02,2026-06-06,1,409,1,False
1928,John Merritt,wadesandra@example.net,Premium,19.99,2025-12-04,2025-12-24,0,224,1,False
1488,Hailey Jenkins,michelle93@example.net,Pro,39.99,2025-08-22,2026-03-22,3,328,1,False
2734,Robert Reese,ehardy@example.com,Basic,9.99,2026-04-22,2026-07-14,1,85,0,False
2875,Richard Collins,fgrimes@example.com,Pro,39.99,2025-03-09,2026-05-23,0,494,1,False
2171,Frances Russell,thomas49@example.org,Premium,19.99,2024-11-04,2024-12-01,1,619,0,False
1146,Thomas Hughes,erika05@example.org,Basic,9.99,2025-03-02,2025-12-06,0,501,1,False
2763,Rachel Greer,michellelee@example.net,Basic,9.99,2026-04-30,2026-05-26,1,77,1,False
2999,Taylor Martinez,matthewwood@example.net,Premium,19.99,2025-11-15,2025-11-16,0,243,1,False
1402,Anita Jimenez,david70@example.org,Premium,19.99,2025-04-23,,1,449,1,True
1954,James Mckee,qbryant@example.net,Premium,19.99,2025-05-08,2026-03-05,2,434,1,False
2947,Carol Johnson,samantha54@example.net,Premium,19.99,2026-05-04,2026-06-22,1,73,0,False
1659,Tracy Daniels,kristinmiller@example.com,Basic,9.99,2025-12-12,2025-12-23,1,216,1,False
2372,Sarah Oconnor,danielle56@example.net,Premium,19.99,2026-02-20,2026-07-13,1,146,0,False
1463,Jessica Diaz,victoria63@example.com,Basic,9.99,2025-08-05,2026-02-13,0,345,1,False
2349,Larry Walsh,thomas42@example.com,Premium,19.99,2025-10-17,2026-01-24,2,272,1,False
1186,Brooke Perry,mharris@example.org,Premium,19.99,2025-02-18,2026-02-21,2,513,1,False
2147,Amy Snyder,reedchad@example.com,Pro,39.99,2025-09-06,2026-03-16,0,313,0,False
2224,Linda Jones,michaelsmith@example.org,Basic,9.99,2025-01-23,2026-04-10,0,539,1,False
1608,Laura Johnson,carrolljanet@example.org,Premium,19.99,2025-08-25,2026-07-03,0,325,0,False
1143,Savannah Gilbert,jford@example.net,Basic,9.99,2026-04-03,2026-05-19,0,104,0,False
1751,Joseph Thomas,edwardstiffany@example.com,Pro,39.99,2026-03-17,2026-06-26,1,121,0,False
2534,Maxwell Richards,turnerlisa@example.com,Premium,19.99,2026-04-20,2026-07-03,1,87,1,False
1981,Brittany Martinez,mjohnson@example.org,Premium,19.99,2025-05-09,2026-01-30,0,433,0,False
1197,Veronica Silva,carlsonjoseph@example.net,Pro,39.99,2026-01-14,2026-06-05,1,183,0,False
2633,Kenneth Aguilar,halljoshua@example.net,Basic,9.99,2025-12-25,2026-06-28,1,203,1,False
1883,Erin Goodman,fmurray@example.net,Basic,9.99,2025-10-17,2026-04-29,0,272,0,False
1279,Jennifer Larsen,kjackson@example.org,Premium,19.99,2026-01-23,2026-03-02,1,174,1,False
1293,Mariah Williams,jessica36@example.net,Basic,9.99,2024-09-16,2024-11-18,0,668,0,False
2888,Andre Blackburn,kevin54@example.net,Basic,9.99,2025-06-07,2026-04-01,0,404,1,False
1400,Victoria Brown,williamharrison@example.com,Basic,9.99,2026-03-15,2026-03-24,0,123,1,False
1122,Erika Vang,shawn96@example.org,Pro,39.99,2026-01-21,2026-02-10,1,176,1,False
2207,Amanda Smith,masonlacey@example.org,Pro,39.99,2024-11-01,2025-05-07,1,622,0,False
1202,Courtney Dudley,kellie37@example.com,Premium,19.99,2025-06-15,2026-01-22,0,396,1,False
2462,Lindsay Hunter,jeffery45@example.net,Pro,39.99,2024-12-30,2025-01-02,0,563,1,False
1835,Brad Armstrong,mooneyjeremiah@example.net,Basic,9.99,2025-05-07,2025-06-08,3,435,1,False
1246,Amy Smith,christopherbruce@example.net,Basic,9.99,2026-01-15,2026-04-27,2,182,1,False
2439,William Becker,danielleandrews@example.org,Premium,19.99,2024-10-28,2025-05-14,1,626,1,False
2733,Tommy Mcclure,ahines@example.net,Basic,9.99,2024-10-14,2025-01-09,2,640,0,False
2814,Patrick Rios,jennifercarroll@example.com,Basic,9.99,2024-10-12,2025-12-31,1,642,0,False
2970,Carolyn Gomez,boydrenee@example.net,Basic,9.99,2024-07-17,2025-04-09,1,729,0,False
2707,Natasha Stone,wilsondavid@example.org,Pro,39.99,2026-05-03,2026-07-11,0,74,0,False
2949,Amber Flores,jason25@example.net,Basic,9.99,2025-11-07,2026-04-03,4,251,1,False
2153,Jeffrey Campbell,michael34@example.org,Premium,19.99,2025-09-12,2026-02-05,0,307,1,False
2661,Tammy Burns,lauraclay@example.org,Premium,19.99,2024-09-15,2025-10-09,0,669,0,False
2426,Travis Wagner,jacklee@example.net,Premium,19.99,2025-12-01,2025-12-06,0,227,0,False
1384,Jessica Mcdaniel,matthewvalenzuela@example.com,Premium,19.99,2025-12-22,2026-01-24,2,206,1,False
2855,Joshua Le,cjohnson@example.net,Pro,39.99,2025-02-18,2025-03-23,2,513,0,False
2759,Mason Fleming,migueldominguez@example.org,Premium,19.99,2025-10-22,2026-06-10,2,267,0,False
1854,Charles Glass,jamesgray@example.com,Pro,39.99,2025-02-22,2025-09-28,3,509,1,False
2589,Stephanie Perez,hamiltonjoseph@example.net,Premium,19.99,2025-02-10,2026-07-01,1,521,0,False
1219,Ann Dixon,chavezwilliam@example.com,Basic,9.99,2025-08-13,2026-02-17,1,337,0,False
1641,Jamie Moore,amiller@example.org,Basic,9.99,2026-04-24,2026-06-21,0,83,0,False
1001,Javier Johnson,jesseguzman@example.net,Basic,9.99,2024-12-01,2025-12-20,1,592,0,False
1112,Elizabeth Vasquez,youngamanda@example.com,Pro,39.99,2025-05-28,2026-03-01,0,414,1,False
1698,Michael Lopez,whitemichael@example.com,Basic,9.99,2025-05-07,2025-12-16,1,435,1,False
2985,Keith Solis,sheilabarnes@example.org,Pro,39.99,2025-06-30,2025-11-16,3,381,1,False
1951,Danielle Williams,donna72@example.net,Basic,9.99,2025-06-23,2025-10-22,2,388,0,False
2648,Brian Mitchell,joshua60@example.com,Premium,19.99,2026-01-15,2026-04-21,4,182,1,False
2636,John Harrison,richard14@example.org,Pro,39.99,2025-09-01,2026-02-26,0,318,1,False
2809,Nathan Griffin,dorothy87@example.org,Basic,9.99,2024-11-30,2025-12-04,0,593,1,False
2410,Eileen Sims,fgraham@example.com,Basic,9.99,2024-07-31,2024-10-13,2,715,1,False
2409,Susan Hart,psherman@example.org,Basic,9.99,2025-01-28,2025-04-10,1,534,0,False
2533,Crystal Hernandez,juliemyers@example.com,Premium,19.99,2024-08-25,2026-02-19,1,690,0,False
2291,Larry Fritz,teresaporter@example.org,Pro,39.99,2026-01-28,2026-06-18,3,169,1,False
2872,Jose Green,carol67@example.org,Pro,39.99,2024-08-18,2025-10-06,2,697,0,False
1441,Sherry Ford,kim78@example.org,Basic,9.99,2024-11-15,2025-11-18,2,608,1,False
2520,Shannon Reyes,hendersonbrenda@example.com,Premium,19.99,2026-05-10,2026-06-24,2,67,0,False
2136,Vicki Stokes,danielgilmore@example.net,Pro,39.99,2026-03-31,2026-06-19,1,107,0,False
2715,David Aguirre,tavila@example.net,Premium,19.99,2025-09-24,2026-03-27,0,295,1,False
2256,Christopher Parker,joelharris@example.org,Premium,19.99,2025-12-03,2026-01-06,2,225,1,False
2930,James Peck,adam10@example.com,Premium,19.99,2026-05-06,,0,71,0,True
2631,Mrs. Sarah Zavala DVM,charles44@example.com,Basic,9.99,2024-07-30,2026-07-02,1,716,1,False
2695,Michael Foster,lindsayshaffer@example.org,Pro,39.99,2024-09-19,2025-10-22,1,665,0,False
2397,Andrea Brown,ucross@example.org,Pro,39.99,2025-01-05,,2,557,1,True
1663,Destiny Brown,shaun88@example.org,Premium,19.99,2025-06-09,2026-01-08,0,402,1,False
2901,Donald Cole,jonhall@example.org,Basic,9.99,2026-03-10,2026-07-14,0,128,0,False
2257,Patricia Smith,melvinruiz@example.net,Pro,39.99,2025-04-16,2025-07-21,2,456,1,False
2835,Aaron Wright,stewartgeorge@example.com,Pro,39.99,2025-09-15,2026-02-14,1,304,0,False
2700,Joshua Monroe,sancheznicholas@example.com,Basic,9.99,2025-10-03,2026-02-22,0,286,0,False
1317,Zachary Dawson,williamsjesse@example.net,Premium,19.99,2025-04-30,2026-05-30,0,442,1,False
1648,Mikayla Watkins,robert53@example.org,Premium,19.99,2025-02-28,,4,503,1,True
2434,Jason Quinn,dfarley@example.com,Pro,39.99,2025-03-08,2026-01-31,2,495,1,False
2479,Kara Walker,murphymallory@example.com,Pro,39.99,2025-08-12,2026-05-03,2,338,1,False
1709,Greg Heath,cisnerosanthony@example.com,Pro,39.99,2026-03-23,2026-04-05,0,115,1,False
2382,Margaret Sherman,josephzimmerman@example.com,Premium,19.99,2025-03-07,2025-10-10,1,496,0,False
2282,Jeffrey Forbes,potterjustin@example.net,Pro,39.99,2025-06-23,2025-09-22,0,388,0,False
2768,Eric Hanson,housedaniel@example.com,Premium,19.99,2025-09-07,2025-10-28,2,312,0,False
1972,Nathan Morales,garciatravis@example.org,Premium,19.99,2025-07-20,2026-06-09,2,361,0,False
1627,Joshua Reynolds,gainesjennifer@example.org,Premium,19.99,2024-08-08,2024-09-26,2,707,1,False
1632,Maria Thompson,poncedonna@example.com,Pro,39.99,2025-11-14,2026-06-20,2,244,0,False
2306,Robert Griffin,johnrobles@example.org,Premium,19.99,2025-11-09,2026-04-20,1,249,0,False
2400,Eric Thompson,fkoch@example.org,Premium,19.99,2024-11-21,2025-07-20,0,602,0,False
2408,Chelsea Powell,brian79@example.org,Premium,19.99,2026-02-28,2026-03-12,0,138,1,False
2248,Kathy Gallegos,christopher34@example.org,Premium,19.99,2025-06-07,2025-06-19,6,404,1,False
2254,Tammy Tanner,stephaniebradley@example.org,Pro,39.99,2024-10-13,2025-05-14,2,641,1,False
2496,Michael Lewis,michael03@example.net,Premium,19.99,2026-03-30,2026-06-29,3,108,0,False
2371,Linda Cox,bcopeland@example.com,Pro,39.99,2024-08-23,2024-11-03,1,692,1,False
2529,Jon Bauer,hsmith@example.net,Basic,9.99,2025-03-29,,1,474,0,True
2663,Ms. Mary Lee,jimwilliams@example.org,Basic,9.99,2024-11-29,2025-04-02,2,594,1,False
2354,Sara Young,kmorris@example.com,Pro,39.99,2025-06-18,2025-10-31,2,393,1,False
2821,Jon Rocha,yrichardson@example.com,Basic,9.99,2025-09-24,2026-01-11,3,295,1,False
2996,Kathryn Johnson,mitchell76@example.net,Basic,9.99,2025-08-13,2025-11-11,1,337,1,False
2969,Courtney Walton,whiteryan@example.org,Pro,39.99,2024-09-22,2026-03-02,2,662,1,False
2643,Monique Sutton,tammyhill@example.org,Premium,19.99,2025-08-21,,1,329,1,True
2915,Chloe Barnes,kellytaylor@example.net,Basic,9.99,2025-12-04,2026-04-09,0,224,1,False
1795,Jessica Reed,trowe@example.org,Premium,19.99,2024-08-09,2025-04-02,0,706,1,False
1645,Ms. Julie Sims,joshualee@example.org,Basic,9.99,2025-11-06,2026-07-08,0,252,0,False
2012,Jeremy Robles,hbriggs@example.net,Premium,19.99,2025-05-10,2026-03-19,0,432,0,False
2905,Christy Thomas,velasquezalexis@example.org,Premium,19.99,2024-11-15,2024-11-16,2,608,0,False
1556,Andrea Ho,fcamacho@example.net,Premium,19.99,2025-02-27,2025-10-15,2,504,1,False
1681,Christopher Murray,jamescollier@example.com,Premium,19.99,2025-08-06,2025-08-20,1,344,1,False
1577,Erica Smith,matthew99@example.org,Premium,19.99,2026-02-17,2026-03-17,0,149,1,False
2819,Carlos Heath,petersonjose@example.org,Pro,39.99,2026-02-14,2026-05-29,1,152,0,False
2109,Kimberly Gaines,josephshelton@example.com,Basic,9.99,2025-04-14,2025-10-22,2,458,0,False
2266,Kathryn Norman,megan51@example.org,Premium,19.99,2026-06-01,2026-06-24,2,45,0,False
2722,Mary Hoffman,hufftina@example.org,Premium,19.99,2026-04-04,2026-07-11,0,103,0,False
2183,Jerry Ortiz,byang@example.com,Premium,19.99,2025-12-27,2026-05-16,1,201,0,False
1524,Jimmy Ortega,jacksonhenry@example.com,Premium,19.99,2025-07-03,2026-03-08,0,378,1,False
2059,Rebecca Perry,adamstout@example.org,Premium,19.99,2024-07-25,2024-11-12,3,721,1,False
1540,Alexis Benson,torresthomas@example.com,Premium,19.99,2024-12-08,2025-10-18,3,585,1,False
2194,Michael Mcclain,hamiltonsarah@example.net,Premium,19.99,2025-02-22,2026-04-26,1,509,1,False
2678,Maria Goodwin,erik82@example.net,Basic,9.99,2025-10-25,2026-03-16,0,264,0,False
1748,Daniel Reyes,qfitzgerald@example.org,Basic,9.99,2024-09-19,2024-10-28,3,665,1,False
2918,Jack Anthony,bmosley@example.net,Basic,9.99,2025-09-04,2025-10-13,0,315,1,False
2430,Alicia Holloway,ppineda@example.com,Premium,19.99,2025-01-28,2025-12-22,1,534,1,False
1484,Kenneth Krause,lisale@example.org,Pro,39.99,2025-08-07,2026-05-27,1,343,0,False
2757,Valerie Simpson,jcruz@example.net,Basic,9.99,2025-08-21,2026-01-11,0,329,1,False
1095,Ryan Garcia,jsmith@example.com,Basic,9.99,2026-03-16,2026-07-12,0,122,0,False
2020,Billy Carroll,lhernandez@example.com,Basic,9.99,2025-12-17,2026-05-23,0,211,1,False
1563,Michelle Martinez,mccarthycynthia@example.org,Pro,39.99,2025-07-16,2025-12-03,1,365,0,False
2264,Jennifer Roman,luisandrews@example.com,Pro,39.99,2025-11-07,2025-11-09,2,251,0,False
1742,Laura Smith,leblancdeborah@example.net,Premium,19.99,2024-12-22,2025-02-10,3,571,1,False
1863,Eric Ochoa,james92@example.net,Basic,9.99,2025-12-14,2026-06-27,2,214,0,False
2598,Kevin Mcneil,underwoodjames@example.org,Basic,9.99,2026-04-03,2026-06-27,4,104,1,False
2714,Katie Kaiser,prattjustin@example.org,Premium,19.99,2026-04-30,2026-06-24,0,77,0,False
2484,Alan Williams,angela52@example.com,Pro,39.99,2026-02-17,2026-04-13,1,149,0,False
1891,Eugene Price,qrobinson@example.com,Premium,19.99,2025-10-12,2026-01-22,1,277,1,False
2577,Dawn Ross,nwatson@example.com,Basic,9.99,2024-10-14,2026-06-20,1,640,0,False
2881,Mrs. Susan Christian,amanda86@example.org,Premium,19.99,2024-07-19,2026-05-07,0,727,1,False
2038,Katie Baker,oliverdawn@example.net,Pro,39.99,2026-01-19,2026-05-23,2,178,1,False
1206,Margaret Williams,erivera@example.org,Basic,9.99,2025-11-03,2025-12-08,2,255,1,False
1392,Angela Cummings,dawn74@example.com,Premium,19.99,2025-06-04,,1,407,1,True
1794,Douglas Rose,isabellagriffin@example.org,Basic,9.99,2026-03-28,2026-06-04,1,110,0,False
1870,Susan Berry,nbaird@example.com,Premium,19.99,2024-08-28,,0,687,0,True
1397,Mr. Jeffrey Carr,cheryl27@example.com,Pro,39.99,2024-10-02,2025-06-27,2,652,1,False
1766,Robert Evans,gabrielleevans@example.org,Pro,39.99,2025-07-16,2025-10-31,3,365,1,False
2907,Tamara Rhodes,jmartinez@example.org,Basic,9.99,2026-02-07,2026-03-09,1,159,0,False
2241,Mark Wilkinson,collinsann@example.org,Basic,9.99,2025-03-11,2025-12-15,3,492,1,False
2028,William Webb,edwardssherry@example.org,Premium,19.99,2026-06-01,2026-07-04,1,45,0,False
2792,Mary Levy,nguyengerald@example.net,Basic,9.99,2026-05-14,2026-07-10,0,63,0,False
1642,Diane Steele,nschwartz@example.org,Premium,19.99,2025-10-05,2026-03-02,1,284,0,False
2960,Garrett Robinson,maria17@example.org,Pro,39.99,2026-06-04,2026-06-17,0,42,0,False
1612,Mark Lane,douglaskelly@example.net,Pro,39.99,2025-09-25,2025-12-18,1,294,1,False
2762,Ronald Carr,daniellewalters@example.org,Premium,19.99,2025-11-05,2026-05-11,1,253,1,False
1960,Travis Price,linda88@example.net,Premium,19.99,2026-03-24,,2,114,0,True
2570,Jonathan Brown,garyharrison@example.org,Premium,19.99,2024-12-31,2025-12-08,0,562,0,False
1725,Kyle Sullivan,hernandezanthony@example.com,Basic,9.99,2025-06-04,2026-01-17,0,407,1,False
2982,Joshua Anderson,suttondenise@example.net,Premium,19.99,2024-09-15,2025-12-15,3,669,1,False
1683,Mallory Martinez,robert73@example.org,Basic,9.99,2024-10-06,2025-04-03,1,648,0,False
1098,Jessica Garcia,wallaceheather@example.org,Premium,19.99,2024-08-16,2026-02-23,1,699,1,False
1804,Joy Johnson,sherrywood@example.org,Pro,39.99,2025-09-09,2026-01-13,1,310,1,False
2751,Kimberly Maldonado,russelllynch@example.com,Pro,39.99,2026-01-14,2026-06-21,1,183,0,False
2597,Meghan Hull,elizabeth10@example.org,Pro,39.99,2026-04-01,2026-05-05,0,106,0,False
1406,Joseph Park,princetravis@example.net,Basic,9.99,2025-12-16,2026-03-12,0,212,1,False
1502,Patrick Lamb,elopez@example.org,Pro,39.99,2024-10-18,2024-12-27,1,636,0,False
2071,Bryan Obrien,holmeskathleen@example.org,Premium,19.99,2026-03-13,2026-03-27,4,125,1,False
2056,Kimberly Schultz,contrerasmelissa@example.org,Premium,19.99,2024-12-18,2025-09-05,1,575,0,False
1929,Shelby Huynh,schneidernicholas@example.net,Premium,19.99,2025-12-17,2026-05-18,0,211,0,False
1779,Alisha Roberts,taylorkim@example.net,Basic,9.99,2024-12-15,2026-05-24,0,578,0,False
2863,Andre Lee,joshua96@example.com,Pro,39.99,2026-02-26,2026-05-02,1,140,0,False
1200,Tami Salas,thorntonapril@example.net,Premium,19.99,2025-02-27,2026-01-26,0,504,1,False
1134,Chad Scott,david76@example.org,Pro,39.99,2024-10-13,2025-09-19,0,641,0,False
2051,Corey Frazier,woodmichael@example.com,Basic,9.99,2026-04-03,2026-05-25,1,104,1,False
1040,Erin Johnson,gregory40@example.org,Pro,39.99,2025-09-05,2025-12-22,0,314,0,False
2017,Samuel Delacruz,kenneththomas@example.net,Pro,39.99,2026-05-26,2026-07-11,0,51,0,False
1230,Jane Warren,trussell@example.com,Premium,19.99,2024-11-20,2025-10-10,4,603,1,False
2513,Timothy Ortega,jodisutton@example.com,Pro,39.99,2025-06-22,2025-10-26,3,389,1,False
2796,James Wright,duncanjose@example.com,Premium,19.99,2025-08-23,2026-06-30,2,327,0,False
1378,Anthony Dickerson,victoriacooper@example.net,Pro,39.99,2026-03-31,2026-07-14,2,107,0,False
1288,Sherry Gibson,amurphy@example.net,Basic,9.99,2024-09-18,2026-06-27,2,666,0,False
1418,Jasmine Frye,tammy00@example.net,Pro,39.99,2025-01-06,2025-12-17,0,556,0,False
2698,Pam Crawford,victoria17@example.net,Premium,19.99,2026-03-07,2026-06-17,2,131,0,False
1391,Erin Smith,meadowsmary@example.net,Pro,39.99,2025-06-25,2026-06-26,1,386,0,False
1592,Michelle Marshall,staceythomas@example.net,Basic,9.99,2025-01-11,2025-07-30,1,551,1,False
2522,Anna James,john70@example.com,Basic,9.99,2025-02-16,2026-03-23,1,515,0,False
2162,Kimberly Coleman DDS,francisco67@example.net,Premium,19.99,2026-06-09,2026-06-17,2,37,0,False
2086,Frank Watts,fperez@example.org,Premium,19.99,2025-12-03,2026-06-03,3,225,0,False
2495,Brian Hughes,newtonmorgan@example.org,Pro,39.99,2025-12-28,2026-05-24,2,200,0,False
1647,Olivia Williams,buckleygregory@example.org,Pro,39.99,2025-06-19,2025-08-03,2,392,1,False
2152,Jason Goodwin,ritteralexis@example.net,Premium,19.99,2025-01-05,2025-02-05,3,557,1,False
2367,Jeremy Chambers,alex18@example.com,Pro,39.99,2025-07-16,2026-04-23,1,365,0,False
1520,Dawn Diaz,smithsamantha@example.net,Basic,9.99,2025-06-23,2026-06-03,0,388,0,False
2862,Christopher Knox,karen72@example.com,Pro,39.99,2024-10-10,2024-12-11,2,644,0,False
2880,Emily Taylor,christina60@example.org,Premium,19.99,2024-09-08,2025-03-16,3,676,1,False
1064,Madison Poole,ryangross@example.net,Pro,39.99,2025-01-20,2026-04-03,2,542,0,False
2836,Elizabeth Greer,znoble@example.net,Premium,19.99,2025-07-20,2026-01-13,1,361,1,False
1014,Linda Burns,hickmannatasha@example.com,Basic,9.99,2024-12-29,2025-05-13,2,564,1,False
2180,Michelle Harrison,martinezaustin@example.com,Pro,39.99,2024-07-31,2024-11-27,1,715,0,False
2064,Brittany Montgomery,armstronganthony@example.net,Pro,39.99,2024-10-14,2025-07-31,1,640,0,False
1492,Nicole Meyer,lgutierrez@example.org,Premium,19.99,2024-10-10,2025-03-10,2,644,1,False
1379,Scott White,freemancrystal@example.org,Pro,39.99,2025-02-19,2025-03-20,1,512,1,False
1187,Shannon Hester,kathleenrobertson@example.org,Premium,19.99,2025-02-23,2025-10-17,2,508,0,False
1763,Jacob Gonzalez,emcclure@example.com,Basic,9.99,2025-08-13,2026-01-02,0,337,1,False
1216,Christian Adkins,robert87@example.net,Pro,39.99,2026-01-27,2026-06-16,2,170,0,False
2945,Mary Greene,corymiller@example.org,Premium,19.99,2025-06-03,2025-12-27,0,408,1,False
1791,Stephanie Crane,sherry72@example.org,Pro,39.99,2025-11-29,2026-03-27,2,229,0,False
2076,Christopher Johnson,brenda49@example.net,Pro,39.99,2026-05-11,2026-06-15,1,66,0,False
1878,Jennifer White,qellis@example.org,Premium,19.99,2025-11-15,2025-12-08,1,243,1,False
1337,Shannon Yu,janet69@example.org,Pro,39.99,2025-03-07,2025-08-14,0,496,0,False
2772,Ryan Terry,campbellkayla@example.org,Pro,39.99,2024-08-08,2025-04-15,2,707,0,False
1719,Regina Weber,robbinsbelinda@example.net,Premium,19.99,2025-03-07,2025-04-09,1,496,1,False
2748,Carolyn Walker,mark21@example.com,Basic,9.99,2025-11-02,2026-04-19,0,256,1,False
1295,Carlos Jones,zdavis@example.org,Basic,9.99,2024-09-25,2025-05-25,1,659,1,False
2725,Claire Hoffman,rgarcia@example.org,Basic,9.99,2026-01-02,2026-06-08,2,195,0,False
2016,Isaiah Harris,coxthomas@example.org,Pro,39.99,2026-04-20,2026-04-25,0,87,1,False
2275,Lisa Ryan PhD,brooksthomas@example.com,Pro,39.99,2025-01-23,2026-01-29,0,539,1,False
2750,Carrie Holden,marksanders@example.com,Basic,9.99,2025-12-25,2026-07-06,0,203,0,False
2485,Jeffrey Nguyen,markhuff@example.org,Basic,9.99,2025-10-08,2026-01-07,1,281,0,False
1455,Kaitlin Olson,mariaburke@example.net,Basic,9.99,2026-02-09,2026-03-09,1,157,1,False
1815,Dominique White,moorestephanie@example.net,Basic,9.99,2024-11-10,2025-11-21,1,613,0,False
2886,Kim Murray,terri25@example.com,Premium,19.99,2026-05-09,2026-05-20,1,68,1,False
1269,Ronald Cross,larry73@example.net,Pro,39.99,2025-06-18,2025-12-22,2,393,0,False
1995,Danielle Colon,smithmichael@example.net,Premium,19.99,2026-05-26,2026-06-11,5,51,0,False
1201,Emily Thompson,amy49@example.com,Premium,19.99,2024-11-26,2025-04-22,2,597,1,False
